ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-01-08,45.50278004165285,-379.60977108090776,322.4877185657048,37.291744784341326,53.36626076583734,-92.88013869536026,-92.88013869536026,-92.88013869536026,-80.04193674090475,-80.04193674090475,-80.04193674090475,-12.83820195445551,-12.83820195445551,-12.83820195445551,0.0,0.0,0.0,-47.37735865370741
2022-01-09,44.14246732177552,-378.26313031809633,290.8204852522682,34.141446745519346,54.04346632739214,-91.1822010598722,-91.1822010598722,-91.1822010598722,-80.04193674090475,-80.04193674090475,-80.04193674090475,-11.140264318967466,-11.140264318967466,-11.140264318967466,0.0,0.0,0.0,-47.03973373809668
2022-01-10,42.782154601898185,-377.2076611198388,285.3747289672834,30.836373734166976,54.93056570674413,-78.36840714891486,-78.36840714891486,-78.36840714891486,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.6735295919898876,1.6735295919898876,1.6735295919898876,0.0,0.0,0.0,-35.58625254701667
2022-01-11,41.42184188202086,-366.06225898115815,300.2206572402663,27.94999956749337,55.45651159174961,-64.13421929615207,-64.13421929615207,-64.13421929615207,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.90771744475268,15.90771744475268,15.90771744475268,0.0,0.0,0.0,-22.71237741413121
2022-01-12,40.06152916214353,-384.71504376692707,335.81078513356016,24.993501982416884,56.4762651472099,-73.10982806345407,-73.10982806345407,-73.10982806345407,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.9321086774506675,6.9321086774506675,6.9321086774506675,0.0,0.0,0.0,-33.048298901310545
2022-01-13,38.701216442266485,-404.8930550834104,322.61824061442917,21.780710155207654,57.578044103027146,-80.12454675137549,-80.12454675137549,-80.12454675137549,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.08261001047074742,-0.08261001047074742,-0.08261001047074742,0.0,0.0,0.0,-41.423330309109005
2022-01-14,37.34090372238916,-370.0312352862466,284.3028041705087,18.801477280894918,58.39525834687626,-80.49421617120163,-80.49421617120163,-80.49421617120163,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.4522794302968765,-0.4522794302968765,-0.4522794302968765,0.0,0.0,0.0,-43.15331244881247
2022-01-15,35.98059100251182,-427.5713091480491,265.9800846280321,15.910401300542539,58.974940303075776,-92.88013869536894,-92.88013869536894,-92.88013869536894,-80.04193674090475,-80.04193674090475,-80.04193674090475,-12.838201954464195,-12.838201954464195,-12.838201954464195,0.0,0.0,0.0,-56.89954769285712
2022-01-16,34.620278282634494,-396.22353839179686,308.29004542927987,12.120454826579724,60.36055508975074,-91.18220105986535,-91.18220105986535,-91.18220105986535,-80.04193674090475,-80.04193674090475,-80.04193674090475,-11.140264318960593,-11.140264318960593,-11.140264318960593,0.0,0.0,0.0,-56.561922777230855
2022-01-17,33.259965562757166,-369.21813904410556,302.23215428984986,9.106110914940773,61.34888398018657,-78.368407148899,-78.368407148899,-78.368407148899,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.673529592005744,1.673529592005744,1.673529592005744,0.0,0.0,0.0,-45.10844158614183
2022-01-18,31.899652842879835,-381.2386054202868,317.6421879645233,5.701751676233269,62.317231867937736,-64.1342192961426,-64.1342192961426,-64.1342192961426,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.907717444762142,15.907717444762142,15.907717444762142,0.0,0.0,0.0,-32.23456645326277
2022-01-19,30.53934012300265,-394.68909482612116,307.8323239898215,1.5814402152538876,63.21341583473497,-73.10982806341508,-73.10982806341508,-73.10982806341508,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.932108677489669,6.932108677489669,6.932108677489669,0.0,0.0,0.0,-42.570487940412434
2022-01-20,29.179027403125318,-370.38242800822024,282.30511058986787,-2.500725726151538,65.27532671432569,-80.12454675138035,-80.12454675138035,-80.12454675138035,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.08261001047561085,-0.08261001047561085,-0.08261001047561085,0.0,0.0,0.0,-50.94551934825503
2022-01-21,27.818714683247986,-400.1588997541524,288.90129816200704,-6.128957031406815,68.56401904427432,-80.49421617120302,-80.49421617120302,-80.49421617120302,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.45227943029828144,-0.45227943029828144,-0.45227943029828144,0.0,0.0,0.0,-52.67550148795503
2022-01-22,26.458401963370655,-399.7937523850608,278.4755896939863,-10.669736164951162,69.68558546792607,-92.88013869537193,-92.88013869537193,-92.88013869537193,-80.04193674090475,-80.04193674090475,-80.04193674090475,-12.838201954467182,-12.838201954467182,-12.838201954467182,0.0,0.0,0.0,-66.42173673200128
2022-01-23,25.098089243493327,-412.9294505384719,252.38050223946607,-15.80632944925356,70.41843857651132,-91.18220105985989,-91.18220105985989,-91.18220105985989,-80.04193674090475,-80.04193674090475,-80.04193674090475,-11.140264318955156,-11.140264318955156,-11.140264318955156,0.0,0.0,0.0,-66.08411181636657
2022-01-24,23.73777652361614,-401.8026310225311,258.81529281577104,-21.012546593678195,71.25117921421459,-78.3684071489687,-78.3684071489687,-78.3684071489687,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.6735295919360456,1.6735295919360456,1.6735295919360456,0.0,0.0,0.0,-54.63063062535256
2022-01-25,22.37746380373881,-411.45811270525894,291.475964566755,-25.98780857263244,75.0461438469495,-64.13421929615689,-64.13421929615689,-64.13421929615689,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.907717444747858,15.907717444747858,15.907717444747858,0.0,0.0,0.0,-41.75675549241808
